% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.746858509e+04 +4.750448509e+04 +4.750448509e+04 +5.0716e-01 -1.3978e-01 +9.8462e-03 +1.2226e-01 -2.3669e-01
4 0 +3.426169811e+04 +3.429759811e+04 +3.429759811e+04 -4.3597e-01 +1.6638e-01 +3.7165e-02 +8.2340e-02 -4.5798e-01
7 0 +3.124776620e+04 +3.128366620e+04 +3.128366620e+04 -2.2277e-01 +3.2174e-01 -4.9533e-01 +1.6063e-01 -6.1935e-01
12 0 +1.767935612e+04 +1.771525612e+04 +1.771525612e+04 -3.6424e-01 +1.0489e-01 -5.3044e-01 +7.1260e-01 -8.8915e-01
19 0 +1.287986528e+04 +1.291576528e+04 +1.291576528e+04 -2.5874e-01 +3.8190e-01 -5.7760e-01 +6.6601e-01 -1.1034e+00
22 0 +9.241198760e+03 +9.277098760e+03 +9.277098760e+03 +8.6426e-03 +8.9500e-01 +1.4081e-01 +7.7950e-01 -1.3125e+00
23 0 +7.431188378e+03 +7.467088378e+03 +7.467088378e+03 -1.8721e-01 +1.3916e-01 -1.2601e-01 +1.0073e+00 -1.3830e+00
27 0 +1.436348395e+03 +1.472248395e+03 +1.472248395e+03 -1.9134e-01 +4.4712e-01 +3.3332e-02 +1.0429e+00 -2.0001e+00
30 0 +4.510452584e+02 +4.869452584e+02 +4.869452584e+02 -6.8416e-02 +7.7095e-01 +1.2747e-01 +1.1428e+00 -2.1458e+00
34 0 +6.846774333e+01 +1.043677433e+02 +1.043677433e+02 -8.6828e-01 +5.5002e-01 -1.6073e-01 +1.6418e+00 -2.7185e+00
39 0 +6.284923782e+01 +9.874923782e+01 +9.874923782e+01 -6.1327e-01 +1.0642e+00 +1.8114e-01 +1.8660e+00 -3.5883e+00
60 0 +5.134129420e+01 +8.724129420e+01 +8.724129420e+01 +6.6855e-01 +1.5605e+00 +1.1245e-01 +3.5044e+00 -3.6577e+00
78 0 +4.938992846e+01 +8.528992846e+01 +8.528992846e+01 -3.4842e-01 +3.3677e+00 +1.5076e+00 +3.9104e+00 -3.7688e+00
85 0 +4.812170362e+01 +8.402170362e+01 +8.402170362e+01 +6.1296e-01 +4.6059e+00 +3.0710e+00 +4.8659e+00 -4.2469e+00
86 0 +4.229321718e+01 +7.819321718e+01 +7.819321718e+01 +1.0571e-01 +4.1356e+00 +2.6732e+00 +3.8419e+00 -3.7104e+00
99 0 +2.121346846e+01 +5.711346846e+01 +5.711346846e+01 +7.1294e-01 +1.5622e+00 +2.1059e+00 +3.0971e+00 -2.8908e+00
107 0 +6.457799698e+00 +4.235779970e+01 +4.235779970e+01 +2.0255e+00 +2.1413e+00 +2.7178e+00 +3.8611e+00 -2.3438e+00
112 0 +4.652017707e+00 +4.055201771e+01 +4.055201771e+01 +2.6879e+00 +1.2243e+00 +2.3887e+00 +3.9934e+00 -2.5496e+00
185 0 +2.458098552e+00 +3.835809855e+01 +3.835809855e+01 +2.6458e+00 +1.3119e+00 +2.7196e+00 +3.6457e+00 -2.2856e+00
200 0 +2.451175998e+00 +3.835117600e+01 +3.835117600e+01 +2.2276e+00 +8.7406e-01 +2.8486e+00 +3.4450e+00 -1.9585e+00
233 0 +1.362615844e+00 +3.726261584e+01 +3.726261584e+01 +2.3354e+00 +1.3877e+00 +2.5453e+00 +3.3645e+00 -1.8087e+00
294 0 +1.306034127e+00 +3.720603413e+01 +3.720603413e+01 +2.6171e+00 +1.4311e+00 +2.3829e+00 +3.6847e+00 -1.8301e+00
298 0 +3.843799412e-01 +3.628437994e+01 +3.628437994e+01 +2.5386e+00 +1.3010e+00 +2.4833e+00 +3.4037e+00 -1.5173e+00
325 0 +2.611946671e-01 +3.616119467e+01 +3.616119467e+01 +2.7535e+00 +1.1231e+00 +2.5969e+00 +3.4810e+00 -1.6856e+00
335 0 +2.310375817e-01 +3.613103758e+01 +3.613103758e+01 +2.6139e+00 +1.0123e+00 +2.6422e+00 +3.3585e+00 -1.5888e+00
367 0 +2.044057291e-01 +3.610440573e+01 +3.610440573e+01 +2.7409e+00 +1.2645e+00 +2.5858e+00 +3.6151e+00 -1.5522e+00
379 0 +1.574092802e-01 +3.605740928e+01 +3.605740928e+01 +2.7915e+00 +1.1356e+00 +2.5758e+00 +3.5060e+00 -1.6170e+00
457 0 +1.505103463e-01 +3.605051035e+01 +3.605051035e+01 +2.7400e+00 +1.1349e+00 +2.5987e+00 +3.5227e+00 -1.5897e+00
467 0 +1.412595161e-01 +3.604125952e+01 +3.604125952e+01 +2.7440e+00 +1.1804e+00 +2.5848e+00 +3.5533e+00 -1.5482e+00
475 0 +1.248120407e-01 +3.602481204e+01 +3.602481204e+01 +2.7527e+00 +1.1660e+00 +2.5978e+00 +3.5159e+00 -1.5720e+00
477 0 +7.977581162e-02 +3.597977581e+01 +3.597977581e+01 +2.7488e+00 +1.1305e+00 +2.5677e+00 +3.4800e+00 -1.5344e+00
486 0 +4.813836282e-02 +3.594813836e+01 +3.594813836e+01 +2.7154e+00 +1.0884e+00 +2.5968e+00 +3.4310e+00 -1.4858e+00
504 0 +4.813836282e-02 +3.594813836e+01 +3.594813836e+01 +2.7154e+00 +1.0884e+00 +2.5968e+00 +3.4310e+00 -1.4858e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.411682650e+04 +6.414819650e+04 +6.414819650e+04 +5.0716e-01 -1.3978e-01 +9.8462e-03 +1.2226e-01 -2.3669e-01
2 0 +3.310004003e+04 +3.313141003e+04 +3.313141003e+04 +6.1967e-04 -2.6712e-04 -5.2643e-01 +3.0531e-01 +1.8016e-01
6 0 +1.187700960e+04 +1.190837960e+04 +1.190837960e+04 -4.3520e-01 -1.2157e-01 -6.8651e-01 +3.1483e-01 -1.2495e-01
9 0 +6.110345211e+03 +6.141715211e+03 +6.141715211e+03 -4.1699e-01 -1.7759e-02 -1.2563e+00 +7.1168e-01 -2.1657e-01
14 0 +2.057469770e+03 +2.088839770e+03 +2.088839770e+03 -4.7569e-01 -1.2984e-01 -1.1839e+00 -1.3627e-01 -4.5455e-01
17 0 +1.890638176e+03 +1.922008176e+03 +1.922008176e+03 -1.0412e-01 -1.1131e-01 -1.5509e+00 +1.1385e-02 -3.0032e-01
19 0 +1.848616163e+03 +1.879986163e+03 +1.879986163e+03 -3.9725e-01 +2.0238e-01 -1.5447e+00 +2.4884e-01 -4.9376e-01
20 0 +4.741160830e+02 +5.054860830e+02 +5.054860830e+02 -1.6817e-01 +4.1369e-01 -1.8530e+00 -1.9343e-01 +6.9144e-02
21 0 +7.924780092e+01 +1.106178009e+02 +1.106178009e+02 -4.2698e-01 -4.8125e-01 -1.2360e+00 -3.9269e-01 -1.2046e-01
