% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.115739946e+00 -9.543426005e+01 -9.543426005e+01 -4.5672e-01 -1.0639e-01 +1.3145e-01 -2.3554e-01 +3.7496e-01
5 0 +4.974537602e+00 -9.757546240e+01 -9.757546240e+01 -1.2679e-01 -4.1720e-01 +6.4433e-02 +3.4297e-02 +6.1996e-02
15 0 +3.296324575e+00 -9.925367543e+01 -9.925367543e+01 -3.2181e-01 -4.7786e-01 +1.8898e-01 +6.2351e-02 +6.2267e-02
34 0 +2.031794801e+00 -1.005182052e+02 -1.005182052e+02 +5.0380e-01 +4.9341e-01 +5.5570e-02 -6.8737e-02 -1.8525e-01
66 0 +1.552376143e+00 -1.009976239e+02 -1.009976239e+02 +2.8679e-01 +4.7764e-01 +7.8117e-02 -2.8528e-01 -4.1904e-01
112 0 +3.181782951e-01 -1.022318217e+02 -1.022318217e+02 +2.7885e-01 +1.0127e-01 +1.5887e-01 +1.0510e-01 -1.5623e-01
504 0 +3.181782951e-01 -1.022318217e+02 -1.022318217e+02 +2.7885e-01 +1.0127e-01 +1.5887e-01 +1.0510e-01 -1.5623e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.216992265e+01 +8.385992265e+01 +8.385992265e+01 -1.6672e-02 -5.0950e-01 -3.1867e-01 +1.1191e+00 +5.6617e-01
2 0 +1.054043086e+01 +8.223043086e+01 +8.223043086e+01 -6.4031e-02 +2.0451e-01 -3.2092e-01 -3.8033e-01 -2.0830e-01
4 0 +7.972254925e+00 +7.966225493e+01 +7.966225493e+01 -1.9978e-01 +5.1618e-01 +4.0357e-01 +2.1835e-01 +1.9747e-01
