% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.740315268e+00 +1.461031527e+01 +1.461031527e+01 -1.7464e-01 +6.1826e-01 +4.7301e-01 -9.4140e-03 -5.1474e-01
47 0 +4.858096196e+00 +1.172809620e+01 +1.172809620e+01 -2.9111e-01 -5.6085e-01 -9.0657e-01 -1.1711e+00 -1.8477e+00
71 0 +3.988423207e+00 +1.085842321e+01 +1.085842321e+01 +8.1352e-01 -5.5791e-01 -2.4865e+00 -1.4107e+00 -4.8277e-01
91 0 +3.870066617e+00 +1.074006662e+01 +1.074006662e+01 +2.9952e+00 -1.7282e+00 -5.1340e+00 -1.7650e+00 +1.6658e+00
332 0 +2.719744983e+00 +9.589744983e+00 +9.589744983e+00 +1.8557e+00 +6.4820e-01 -5.8220e+00 -4.3749e+00 -3.9448e-01
472 0 +2.434700091e+00 +9.304700091e+00 +9.304700091e+00 +1.6677e+00 +8.3818e-01 -5.5366e+00 -4.4240e+00 -5.3663e-01
474 0 +2.307132181e+00 +9.177132181e+00 +9.177132181e+00 +1.6701e+00 +8.3459e-01 -5.5418e+00 -4.4247e+00 -5.3108e-01
488 0 +1.885898677e+00 +8.755898677e+00 +8.755898677e+00 +1.6671e+00 +8.4077e-01 -5.5399e+00 -4.4251e+00 -5.3386e-01
504 0 +1.885898677e+00 +8.755898677e+00 +8.755898677e+00 +1.6671e+00 +8.4077e-01 -5.5399e+00 -4.4251e+00 -5.3386e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.158472856e+00 +4.168472856e+00 +4.168472856e+00 -8.4870e-01 +6.9657e-02 -3.5512e-01 -5.8461e-01 +1.9314e-01
99 0 +2.797924253e+00 +2.807924253e+00 +2.807924253e+00 -3.1335e-01 +8.1878e-02 +2.4115e-01 +8.7356e-02 -7.9854e-01
122 0 +2.460593842e+00 +2.470593842e+00 +2.470593842e+00 -5.3017e-01 +6.3443e-02 +6.6680e-02 -7.7628e-02 -8.4418e-01
310 0 +1.453686953e+00 +1.463686953e+00 +1.463686953e+00 -6.8370e-01 +2.2697e-02 +4.6270e-02 +2.0533e-01 -9.2218e-01
504 0 +1.453686953e+00 +1.463686953e+00 +1.463686953e+00 -6.8370e-01 +2.2697e-02 +4.6270e-02 +2.0533e-01 -9.2218e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.509512152e+01 -1.055148785e+02 -1.055148785e+02 -1.8940e-01 +6.1099e-01 -1.4619e-01 +2.5800e-02 -1.1076e-01
2 0 +1.875943419e+01 -1.118505658e+02 -1.118505658e+02 -1.6860e-01 +2.7356e-01 +4.3795e-01 -6.7668e-02 -4.9509e-01
3 0 +8.212323559e+00 -1.223976764e+02 -1.223976764e+02 -2.1503e-01 -1.7955e-01 +1.0881e-01 +1.6336e-02 +1.0621e-01
6 0 +3.797505911e+00 -1.268124941e+02 -1.268124941e+02 +7.2842e-02 +1.9509e-01 +2.3484e-01 -3.2729e-01 +2.6349e-01
124 0 +3.597453160e+00 -1.270125468e+02 -1.270125468e+02 -5.5638e-01 +2.6278e-02 +6.3974e-01 +1.3709e-01 +1.7165e-01
151 0 +2.918070281e+00 -1.276919297e+02 -1.276919297e+02 -3.4983e-01 +1.7518e-01 +3.7089e-01 +2.5636e-01 -5.8836e-01
341 0 +2.612146199e+00 -1.279978538e+02 -1.279978538e+02 +1.9149e-01 -5.5602e-02 +4.9999e-01 -3.8478e-01 -3.1369e-01
370 0 +8.245783935e-01 -1.297854216e+02 -1.297854216e+02 +1.7210e-01 -4.0612e-02 +4.9437e-01 -3.9337e-01 -2.9932e-01
377 0 +7.934282134e-01 -1.298165718e+02 -1.298165718e+02 +1.7399e-01 -5.4474e-02 +5.0219e-01 -3.9642e-01 -2.9223e-01
453 0 +5.448667536e-01 -1.300651332e+02 -1.300651332e+02 +1.7239e-01 -6.8497e-02 +5.0757e-01 -3.9586e-01 -2.9109e-01
471 0 +5.149461740e-01 -1.300950538e+02 -1.300950538e+02 +1.7166e-01 -6.8723e-02 +5.0796e-01 -3.9558e-01 -2.9098e-01
481 0 +4.802027762e-01 -1.301297972e+02 -1.301297972e+02 +1.7151e-01 -7.0368e-02 +5.0881e-01 -3.9613e-01 -2.8997e-01
495 0 +4.569487016e-01 -1.301530513e+02 -1.301530513e+02 +1.7153e-01 -6.8840e-02 +5.0764e-01 -3.9544e-01 -2.9072e-01
504 0 +4.478873864e-01 -1.301621126e+02 -1.301621126e+02 +1.7085e-01 -7.0640e-02 +5.0869e-01 -3.9614e-01 -2.8967e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
