% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.740199590e+02 +9.039899590e+02 +9.039899590e+02 +2.7361e-02 +3.2739e-01 -5.8410e-01 -4.1592e-01 -6.8898e-01
10 0 +8.318186953e+02 +8.617886953e+02 +8.617886953e+02 -9.8428e-02 +1.1628e+00 -1.4449e+00 +2.9216e-01 -1.8679e-02
13 0 +8.113025118e+02 +8.412725118e+02 +8.412725118e+02 +4.4305e-01 +2.2563e-01 -5.9660e-01 -5.3982e-01 -2.7264e-02
18 0 +7.749887309e+02 +8.049587309e+02 +8.049587309e+02 +7.1415e-01 +4.6790e-01 -1.2206e+00 -2.2443e-01 -4.8777e-01
20 0 +7.235975766e+02 +7.535675766e+02 +7.535675766e+02 +1.1948e-01 +4.8923e-02 -5.1065e-01 -1.4395e+00 -1.2808e-01
24 0 +6.809018553e+02 +7.108718553e+02 +7.108718553e+02 +2.5925e-01 +6.4037e-01 -1.5482e+00 -5.7475e-01 -3.3311e-01
26 0 +5.971400990e+02 +6.271100990e+02 +6.271100990e+02 -2.5711e-01 +7.3209e-01 -1.2334e+00 -1.6640e+00 -5.9390e-01
32 0 +5.235279712e+02 +5.534979712e+02 +5.534979712e+02 -2.5387e-01 +3.1752e-01 -1.3580e+00 -1.8939e+00 -2.7878e-02
35 0 +4.049807466e+02 +4.349507466e+02 +4.349507466e+02 +3.1932e-01 +7.0133e-02 -1.9831e+00 -2.4174e+00 -2.4390e-02
50 0 +3.513532366e+02 +3.813232366e+02 +3.813232366e+02 +9.5508e-02 -4.9783e-01 -2.0404e+00 -2.2117e+00 +8.2983e-01
53 0 +3.063704624e+02 +3.363404624e+02 +3.363404624e+02 +7.1804e-01 +2.6161e-01 -2.5531e+00 -1.7622e+00 +1.2000e+00
79 0 +2.875895171e+02 +3.175595171e+02 +3.175595171e+02 +8.0394e-01 -1.3629e+00 -2.5986e+00 -3.2219e+00 +1.7159e+00
91 0 +2.352068496e+02 +2.651768496e+02 +2.651768496e+02 +7.0190e-01 -5.7610e-01 -3.2139e+00 -2.7075e+00 +1.9425e+00
100 0 +1.773629769e+02 +2.073329769e+02 +2.073329769e+02 +1.1586e+00 -1.9471e+00 -3.0906e+00 -2.1133e+00 +3.0948e+00
134 0 +1.704009568e+02 +2.003709568e+02 +2.003709568e+02 +1.4041e+00 -1.1695e+00 -3.4866e+00 -2.1433e+00 +3.7719e+00
149 0 +9.593620346e+01 +1.259062035e+02 +1.259062035e+02 +1.1103e+00 -1.6562e+00 -3.2543e+00 -2.0906e+00 +2.7762e+00
156 0 +7.947078805e+01 +1.094407880e+02 +1.094407880e+02 +1.1102e+00 -1.6972e+00 -3.5804e+00 -1.6692e+00 +3.3843e+00
174 0 +3.884866660e+01 +6.881866660e+01 +6.881866660e+01 +8.0293e-01 -1.6198e+00 -3.7279e+00 -2.0348e+00 +3.3087e+00
218 0 +3.627398183e+01 +6.624398183e+01 +6.624398183e+01 +7.3331e-01 -1.6972e+00 -3.6224e+00 -1.9231e+00 +3.2925e+00
224 0 +2.784871817e+01 +5.781871817e+01 +5.781871817e+01 +8.2039e-01 -1.2314e+00 -3.5136e+00 -1.8138e+00 +3.3343e+00
232 0 +2.690268173e+01 +5.687268173e+01 +5.687268173e+01 +6.7310e-01 -1.1232e+00 -3.4918e+00 -1.9735e+00 +3.1294e+00
244 0 +2.092501119e+01 +5.089501119e+01 +5.089501119e+01 +6.8947e-01 -1.2589e+00 -3.6251e+00 -1.8733e+00 +3.2880e+00
248 0 +1.884311498e+01 +4.881311498e+01 +4.881311498e+01 +6.8418e-01 -1.2482e+00 -3.5820e+00 -1.8142e+00 +3.3464e+00
259 0 +1.324740236e+01 +4.321740236e+01 +4.321740236e+01 +6.7594e-01 -1.2008e+00 -3.5391e+00 -1.8710e+00 +3.2369e+00
274 0 +1.161407334e+01 +4.158407334e+01 +4.158407334e+01 +7.2217e-01 -1.3457e+00 -3.5226e+00 -1.9276e+00 +3.2058e+00
277 0 +4.814275492e+00 +3.478427549e+01 +3.478427549e+01 +7.1060e-01 -1.2674e+00 -3.5533e+00 -1.9172e+00 +3.2612e+00
329 0 +3.231741463e+00 +3.320174146e+01 +3.320174146e+01 +7.0966e-01 -1.2711e+00 -3.5498e+00 -1.9144e+00 +3.2654e+00
341 0 +3.015485101e+00 +3.298548510e+01 +3.298548510e+01 +7.0743e-01 -1.2944e+00 -3.5508e+00 -1.9070e+00 +3.2622e+00
346 0 +2.575849520e+00 +3.254584952e+01 +3.254584952e+01 +7.0398e-01 -1.2718e+00 -3.5565e+00 -1.9066e+00 +3.2750e+00
363 0 +1.927867219e+00 +3.189786722e+01 +3.189786722e+01 +7.1379e-01 -1.2820e+00 -3.5496e+00 -1.9074e+00 +3.2633e+00
398 0 +1.901387163e+00 +3.187138716e+01 +3.187138716e+01 +7.0366e-01 -1.2604e+00 -3.5539e+00 -1.8997e+00 +3.2834e+00
