% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.742766029e+06 +5.742842299e+06 +5.742842299e+06 +3.9285e-01 -1.4330e-01 -2.3939e-01 +1.8431e-01 -4.3871e-01
2 0 +3.213887262e+06 +3.213963532e+06 +3.213963532e+06 +1.2845e-01 -4.5282e-01 -9.6356e-02 +9.1719e-03 -1.8869e-01
4 0 +2.214249681e+06 +2.214325951e+06 +2.214325951e+06 -2.5945e-01 -2.9907e-01 +5.2720e-01 -3.7342e-01 -1.1725e-01
12 0 +2.044908146e+06 +2.044984416e+06 +2.044984416e+06 -6.4733e-02 -4.0001e-01 +2.9652e-01 -7.0446e-01 -1.6369e-01
17 0 +1.042408076e+06 +1.042484346e+06 +1.042484346e+06 +1.6109e-01 -6.2686e-01 +3.2632e-01 -1.2589e+00 -7.1146e-01
26 0 +4.861387920e+05 +4.862150620e+05 +4.862150620e+05 -3.2383e-02 -8.6737e-01 +5.6436e-01 -1.3482e+00 -7.5165e-01
31 0 +1.908322057e+05 +1.909084757e+05 +1.909084757e+05 -7.7375e-01 -1.0901e+00 +6.1677e-01 -1.2431e+00 -4.8729e-01
33 0 +6.780378301e+04 +6.788005301e+04 +6.788005301e+04 -5.8035e-01 -1.2235e+00 +1.0314e+00 -1.0744e+00 -1.2092e+00
36 0 +4.784943230e+03 +4.861213230e+03 +4.861213230e+03 -7.1029e-01 -1.5381e+00 +2.4775e-01 -1.5109e+00 -6.7028e-01
44 0 +6.281234233e+02 +7.043934233e+02 +7.043934233e+02 -2.3683e-01 -1.8889e+00 +5.2319e-01 -1.0554e+00 -2.9196e-01
99 0 +3.618144028e+01 +1.124514403e+02 +1.124514403e+02 +1.3815e+00 -2.7226e+00 +3.6648e-01 -1.7391e-01 +1.2729e+00
270 0 +2.976174960e+01 +1.060317496e+02 +1.060317496e+02 +1.7021e+00 -3.0779e+00 +4.6649e-01 +2.5486e-01 +2.6710e+00
504 0 +2.957497811e+01 +1.058449781e+02 +1.058449781e+02 +1.7579e+00 -3.1210e+00 +3.5386e-01 +2.3573e-01 +2.7033e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.979607003e+06 +2.979584453e+06 +2.979584453e+06 -5.2349e-02 +1.1478e-02 +1.3991e-01 -8.7944e-02 +3.7137e-01
2 0 +4.938482142e+05 +4.938256642e+05 +4.938256642e+05 +5.3135e-01 -7.0763e-02 -3.2074e-01 +5.2347e-01 -5.7218e-01
12 0 +1.147988699e+05 +1.147763199e+05 +1.147763199e+05 +1.1493e+00 -6.8009e-02 -2.3893e-01 +5.0163e-01 -5.3791e-01
18 0 +6.888869295e+03 +6.866319295e+03 +6.866319295e+03 +8.7992e-01 -2.4578e-01 -8.7453e-02 +7.2795e-01 -1.1218e+00
30 0 +2.706577527e+02 +2.481077527e+02 +2.481077527e+02 +1.2751e+00 +1.0386e-01 -4.6039e-02 +7.4271e-01 -7.6466e-01
65 0 +2.138078740e+02 +1.912578740e+02 +1.912578740e+02 +1.2703e+00 +2.5267e-01 +5.1596e-01 +7.1280e-01 -3.3747e-01
93 0 +1.996922549e+02 +1.771422549e+02 +1.771422549e+02 +1.3009e+00 +4.2998e-01 +3.0599e-01 +4.4500e-01 -4.8221e-01
94 0 +6.993236303e+01 +4.738236303e+01 +4.738236303e+01 +1.4386e+00 +8.3026e-01 +4.5990e-01 +6.6294e-01 -1.0801e-01
105 0 +3.036758933e+01 +7.817589335e+00 +7.817589335e+00 +1.1862e+00 +7.6395e-01 +5.6240e-01 +4.9535e-01 -4.1064e-01
163 0 +2.436984935e+01 +1.819849353e+00 +1.819849353e+00 +9.4769e-01 +1.0642e+00 +8.5204e-01 +4.4786e-01 -4.6850e-01
224 0 +2.355142700e+01 +1.001426996e+00 +1.001426996e+00 +8.5070e-01 +1.1422e+00 +1.1095e+00 +4.4785e-01 -3.8138e-01
297 0 +2.274296295e+01 +1.929629469e-01 +1.929629469e-01 +7.4207e-01 +1.2459e+00 +1.3411e+00 +5.1714e-01 -3.0988e-01
504 0 +2.251972746e+01 -3.027253629e-02 -3.027253629e-02 +7.3476e-01 +1.2687e+00 +1.3419e+00 +5.1067e-01 -3.1768e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.307973879e+06 +7.307987539e+06 +7.307987539e+06 -1.8612e-01 -1.8331e-01 +2.6159e-01 -5.1576e-01 -3.6210e-01
2 0 +7.038507154e+06 +7.038520814e+06 +7.038520814e+06 +1.9216e-01 -2.4846e-02 +3.6274e-02 -1.6163e-01 -1.0991e-01
4 0 +4.655229421e+06 +4.655243081e+06 +4.655243081e+06 -9.0121e-02 +2.8778e-01 +3.5382e-03 +2.8040e-02 -2.1305e-01
7 0 +3.073263104e+06 +3.073276764e+06 +3.073276764e+06 -5.4214e-02 +5.5601e-01 +1.8573e-01 +2.0431e-02 -3.2956e-01
14 0 +2.015759564e+06 +2.015773224e+06 +2.015773224e+06 -9.7441e-03 +5.3860e-01 +3.0159e-01 +8.6049e-01 -6.2703e-01
17 0 +1.522800378e+06 +1.522814038e+06 +1.522814038e+06 -2.7353e-01 +7.4121e-01 +4.4510e-01 +4.5263e-01 -1.1408e+00
19 0 +1.234206775e+06 +1.234220435e+06 +1.234220435e+06 +5.0471e-01 +6.3534e-01 +6.9486e-01 +9.8623e-01 -1.3702e+00
24 0 +8.928875450e+05 +8.929012050e+05 +8.929012050e+05 +5.0741e-01 +1.4291e+00 +6.3265e-01 +8.0704e-01 -3.4423e-01
27 0 +2.162378200e+05 +2.162514800e+05 +2.162514800e+05 +2.1289e-01 +1.7789e+00 +9.7747e-01 +5.0203e-01 -9.6368e-01
34 0 +1.639886232e+05 +1.640022832e+05 +1.640022832e+05 +6.8028e-01 +1.6825e+00 +1.3529e+00 +1.9998e+00 -1.9839e+00
35 0 +1.238445431e+05 +1.238582031e+05 +1.238582031e+05 +6.1790e-01 +1.5897e+00 +1.3158e+00 +2.8355e+00 -1.2935e+00
38 0 +1.232356729e+04 +1.233722729e+04 +1.233722729e+04 +5.2678e-01 +2.0842e+00 +6.5573e-01 +7.0863e-01 -1.2251e+00
42 0 +1.426857347e+03 +1.440517347e+03 +1.440517347e+03 -9.9361e-01 +1.7407e+00 +1.7512e-02 +1.4956e+00 -7.9246e-01
44 0 +1.084471047e+03 +1.098131047e+03 +1.098131047e+03 +1.9451e+00 +1.9477e+00 +1.0937e+00 +3.0079e+00 -2.6802e-01
93 0 +6.859538090e+02 +6.996138090e+02 +6.996138090e+02 +8.4613e-01 +1.0112e+00 +2.7117e+00 +2.0294e+00 -2.3779e+00
138 0 +4.210370809e+01 +5.576370809e+01 +5.576370809e+01 +8.4007e-01 +1.4986e+00 +2.0520e+00 +1.8180e+00 -1.6404e+00
179 0 +3.694151371e+01 +5.060151371e+01 +5.060151371e+01 +1.2908e+00 +1.8786e+00 +2.3312e+00 +1.8756e+00 -1.1553e+00
229 0 +2.636017153e+01 +4.002017153e+01 +4.002017153e+01 +1.1141e+00 +1.6606e+00 +2.4761e+00 +1.8401e+00 -1.4632e+00
251 0 +3.596302981e+00 +1.725630298e+01 +1.725630298e+01 +1.0774e+00 +1.6535e+00 +2.5662e+00 +1.8528e+00 -1.4560e+00
295 0 +2.819074296e+00 +1.647907430e+01 +1.647907430e+01 +1.0829e+00 +1.6400e+00 +2.5233e+00 +1.8492e+00 -1.4864e+00
319 0 +2.683778399e+00 +1.634377840e+01 +1.634377840e+01 +1.0746e+00 +1.6350e+00 +2.5425e+00 +1.8625e+00 -1.4809e+00
504 0 +2.656982735e+00 +1.631698274e+01 +1.631698274e+01 +1.0774e+00 +1.6455e+00 +2.5424e+00 +1.8504e+00 -1.4741e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.914087910e+05 +1.923466310e+05 +1.923466310e+05 -2.5339e-01 +9.1628e-02 +4.0783e-01 +3.4841e-02 -4.8485e-01
2 0 +5.038172795e+03 +5.976012795e+03 +5.976012795e+03 -2.6703e-01 +4.4439e-01 +1.1872e-01 -9.5047e-02 +2.4078e-01
4 0 +4.092181453e+03 +5.030021453e+03 +5.030021453e+03 -1.2264e-01 -2.6231e-01 +1.5077e-01 -3.8350e-01 +2.2970e-01
