% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.172702530e+01 +9.120702530e+01 +9.120702530e+01 +2.7361e-02 +3.2739e-01 -5.8410e-01 -4.1592e-01 -6.8898e-01
5 0 +9.444104682e+00 +8.892410468e+01 +8.892410468e+01 +4.0406e-01 -1.8209e-01 -5.2276e-02 +1.2722e-01 -4.9382e-01
10 0 +7.537932662e+00 +8.701793266e+01 +8.701793266e+01 -1.3062e-01 -6.3852e-01 +2.3978e-01 +8.7749e-01 -4.2398e-01
21 0 +7.088804682e+00 +8.656880468e+01 +8.656880468e+01 -2.7359e-01 -4.4848e-01 -1.5239e-01 +4.8514e-01 -7.0443e-01
33 0 +2.515549627e+00 +8.199554963e+01 +8.199554963e+01 +3.8286e-01 -4.7241e-01 -6.3405e-01 +8.9219e-01 -1.7048e+00
45 0 +2.068636659e+00 +8.154863666e+01 +8.154863666e+01 +7.5603e-01 -4.1197e-01 -2.6279e-01 +1.1155e+00 -2.0560e+00
53 0 +1.231633807e+00 +8.071163381e+01 +8.071163381e+01 +1.0947e+00 -1.1945e+00 -3.3609e-01 +1.3196e+00 -2.6288e+00
59 0 +4.695787664e-01 +7.994957877e+01 +7.994957877e+01 +2.2413e-01 -1.5993e+00 -1.1445e+00 +2.0790e+00 -2.9508e+00
115 0 +3.440636646e-01 +7.982406366e+01 +7.982406366e+01 -1.7316e-01 -1.1692e+00 -8.4793e-01 +1.5646e+00 -2.8080e+00
147 0 +2.247385707e-01 +7.970473857e+01 +7.970473857e+01 +1.2019e-01 -1.2179e+00 -4.1229e-01 +1.6015e+00 -2.6543e+00
156 0 +2.223278483e-01 +7.970232785e+01 +7.970232785e+01 +9.2908e-02 -9.1940e-01 -6.2099e-01 +1.6068e+00 -2.8472e+00
166 0 +8.164660274e-02 +7.956164660e+01 +7.956164660e+01 +1.1862e-01 -1.2791e+00 -6.9554e-01 +1.7322e+00 -2.7816e+00
182 0 +7.753840374e-02 +7.955753840e+01 +7.955753840e+01 +9.7108e-02 -1.2357e+00 -6.9220e-01 +1.7141e+00 -2.7120e+00
185 0 +7.223559651e-02 +7.955223560e+01 +7.955223560e+01 +1.6557e-01 -1.3447e+00 -6.3188e-01 +1.7821e+00 -2.6801e+00
198 0 +6.337349541e-02 +7.954337350e+01 +7.954337350e+01 +2.5894e-01 -1.2942e+00 -5.7409e-01 +1.7815e+00 -2.6493e+00
200 0 +3.827398564e-02 +7.951827399e+01 +7.951827399e+01 +1.1328e-01 -1.1486e+00 -6.3168e-01 +1.8266e+00 -2.6647e+00
213 0 +1.907268033e-02 +7.949907268e+01 +7.949907268e+01 +2.2853e-01 -1.1931e+00 -7.1106e-01 +1.8049e+00 -2.7280e+00
233 0 +1.839979442e-02 +7.949839979e+01 +7.949839979e+01 +2.1429e-01 -1.2030e+00 -7.1966e-01 +1.8698e+00 -2.7883e+00
244 0 +1.229458576e-02 +7.949229459e+01 +7.949229459e+01 +2.2227e-01 -1.2165e+00 -7.2135e-01 +1.8596e+00 -2.7384e+00
250 0 +1.020703328e-02 +7.949020703e+01 +7.949020703e+01 +2.6205e-01 -1.1783e+00 -6.7335e-01 +1.8508e+00 -2.7179e+00
252 0 +6.873273617e-03 +7.948687327e+01 +7.948687327e+01 +1.7701e-01 -1.1510e+00 -7.2809e-01 +1.8983e+00 -2.6978e+00
292 0 +2.948909010e-03 +7.948294891e+01 +7.948294891e+01 +2.3162e-01 -1.1564e+00 -6.9771e-01 +1.9042e+00 -2.6445e+00
296 0 +2.089452498e-03 +7.948208945e+01 +7.948208945e+01 +2.2281e-01 -1.1684e+00 -7.3882e-01 +1.9185e+00 -2.7086e+00
302 0 +1.031698994e-03 +7.948103170e+01 +7.948103170e+01 +2.3933e-01 -1.1360e+00 -7.2742e-01 +1.9278e+00 -2.6607e+00
303 0 +6.206732172e-04 +7.948062067e+01 +7.948062067e+01 +2.4790e-01 -1.1704e+00 -7.2308e-01 +1.9075e+00 -2.6734e+00
358 0 +3.092939681e-04 +7.948030929e+01 +7.948030929e+01 +2.3929e-01 -1.1552e+00 -7.1638e-01 +1.9208e+00 -2.6867e+00
369 0 +3.084275994e-04 +7.948030843e+01 +7.948030843e+01 +2.4843e-01 -1.1528e+00 -7.3160e-01 +1.9354e+00 -2.6924e+00
376 0 +2.884081820e-04 +7.948028841e+01 +7.948028841e+01 +2.5553e-01 -1.1432e+00 -7.3316e-01 +1.9296e+00 -2.6794e+00
389 0 +1.944049664e-04 +7.948019440e+01 +7.948019440e+01 +2.4231e-01 -1.1562e+00 -7.2754e-01 +1.9342e+00 -2.6776e+00
395 0 +3.022861402e-05 +7.948003023e+01 +7.948003023e+01 +2.5650e-01 -1.1558e+00 -7.2041e-01 +1.9279e+00 -2.6813e+00
422 0 +2.882136123e-05 +7.948002882e+01 +7.948002882e+01 +2.5217e-01 -1.1538e+00 -7.2708e-01 +1.9294e+00 -2.6818e+00
432 0 +2.125042863e-05 +7.948002125e+01 +7.948002125e+01 +2.5481e-01 -1.1549e+00 -7.2369e-01 +1.9229e+00 -2.6820e+00
448 0 +1.074979437e-05 +7.948001075e+01 +7.948001075e+01 +2.5328e-01 -1.1551e+00 -7.2378e-01 +1.9266e+00 -2.6835e+00
454 0 +2.170177154e-06 +7.948000217e+01 +7.948000217e+01 +2.5257e-01 -1.1569e+00 -7.2417e-01 +1.9262e+00 -2.6822e+00
504 0 +2.170177154e-06 +7.948000217e+01 +7.948000217e+01 +2.5257e-01 -1.1569e+00 -7.2417e-01 +1.9262e+00 -2.6822e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
