% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.363800402e+07 +5.363738291e+07 +5.363738291e+07 +3.3257e-04 -8.6864e-02 -3.3482e-01 -3.8649e-03 -1.1351e-01 -1.4434e-01 -4.5521e-01 -1.4727e-01 -7.2207e-02 -1.9439e-01
2 0 +3.762690657e+07 +3.762628546e+07 +3.762628546e+07 +1.9077e-01 +5.2204e-01 +8.9006e-02 +2.1225e-01 +5.4686e-01 +1.2923e-01 +4.6283e-01 -2.7023e-01 -4.1139e-02 +3.8929e-01
4 0 +3.214272160e+07 +3.214210049e+07 +3.214210049e+07 -2.4776e-02 +7.3656e-01 -8.0164e-01 -2.7399e-01 -6.8196e-02 +8.0797e-02 +3.3915e-01 +3.1273e-01 +3.9116e-01 +4.1684e-01
17 0 +3.123244488e+07 +3.123182377e+07 +3.123182377e+07 -5.3256e-01 +7.6787e-01 -4.8105e-01 -1.4399e-01 +1.6204e-01 +3.9975e-01 +1.8721e-01 +4.1797e-01 +6.1969e-01 +2.4207e-01
24 0 +2.550401601e+07 +2.550339490e+07 +2.550339490e+07 -6.9807e-01 +8.6970e-01 -4.3696e-02 -3.0565e-01 +2.9142e-01 -1.2953e-01 +4.8205e-01 +1.2843e-01 +9.5261e-01 +5.4929e-01
33 0 +2.541301399e+07 +2.541239288e+07 +2.541239288e+07 -1.7065e-01 +8.5304e-01 -7.0912e-02 -2.8824e-01 +5.4019e-01 +7.3934e-03 +5.4330e-01 -1.8677e-01 +1.1336e+00 +5.6382e-01
36 0 +2.516705982e+07 +2.516643871e+07 +2.516643871e+07 +4.4956e-01 +9.1680e-01 -2.6035e-01 -7.1153e-01 +4.8668e-01 +2.2975e-01 +3.8130e-01 +1.3164e-01 +1.0254e+00 +2.6618e-01
44 0 +2.411435816e+07 +2.411373705e+07 +2.411373705e+07 -2.9569e-01 +9.0155e-01 -2.0455e-01 -9.6719e-01 +1.9666e-01 +3.4303e-01 +3.4317e-01 +5.2648e-01 +1.2117e+00 +4.4641e-01
51 0 +2.293463989e+07 +2.293401878e+07 +2.293401878e+07 +1.8283e-01 +1.1822e+00 -2.7489e-02 -1.0365e+00 -2.1552e-01 +2.2056e-01 -1.1459e-01 +2.4765e-02 +1.1960e+00 +3.8440e-01
53 0 +1.988747460e+07 +1.988685349e+07 +1.988685349e+07 -6.9716e-01 +1.2900e+00 -7.0863e-01 -1.0606e+00 +6.1906e-01 +4.7296e-01 +5.4051e-01 +4.2123e-01 +1.2785e+00 -3.0683e-01
58 0 +1.629496786e+07 +1.629434675e+07 +1.629434675e+07 -1.5521e-01 +1.3632e+00 -3.4543e-01 -1.3719e+00 +9.1595e-01 +1.5065e-01 +5.0191e-01 -6.2863e-01 +1.0815e+00 -1.0656e-01
63 0 +1.612080045e+07 +1.612017934e+07 +1.612017934e+07 -2.0582e-01 +1.3368e+00 -1.2413e-01 -1.1608e+00 +5.4376e-01 -2.1220e-01 +1.0478e+00 -4.0497e-01 +9.7515e-01 +7.0326e-02
