% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.337186565e+03 +2.486336565e+03 +2.486336565e+03 +1.3237e-01 -9.9262e-02 +7.2925e-01 -7.5630e-02 +3.2884e-02
2 0 +1.285211992e+03 +1.434361992e+03 +1.434361992e+03 +4.7474e-01 -2.7277e-01 -1.7749e-01 +5.6283e-02 -9.8965e-02
3 0 +1.124056067e+03 +1.273206067e+03 +1.273206067e+03 -3.5783e-01 -6.1464e-02 -1.0765e-01 +1.8105e-01 -4.9946e-01
11 0 +1.004097049e+03 +1.153247049e+03 +1.153247049e+03 -1.4790e-01 -1.9379e-01 +8.7129e-02 -4.3791e-01 -1.1074e-01
14 0 +9.127015136e+02 +1.061851514e+03 +1.061851514e+03 -7.8761e-01 -4.9023e-01 -4.1012e-01 -3.5855e-01 +1.7902e-01
20 0 +7.933209533e+02 +9.424709533e+02 +9.424709533e+02 -6.0744e-01 -4.2901e-01 -1.3285e-01 -6.8095e-01 +1.0923e-01
28 0 +7.160450137e+02 +8.651950137e+02 +8.651950137e+02 -8.1844e-01 -8.5761e-01 -5.6467e-01 -1.2627e+00 -5.3272e-01
29 0 +6.918642540e+02 +8.410142540e+02 +8.410142540e+02 +4.0230e-01 -1.5815e-01 -2.3123e-01 -6.0383e-01 -4.2132e-01
31 0 +6.393568576e+02 +7.885068576e+02 +7.885068576e+02 -7.2764e-01 -5.0296e-01 -6.0930e-01 -5.0922e-01 -5.3778e-02
35 0 +6.297179416e+02 +7.788679416e+02 +7.788679416e+02 -7.3720e-01 -2.2426e-01 -4.9473e-01 -1.0053e+00 -6.3079e-02
37 0 +5.948221446e+02 +7.439721446e+02 +7.439721446e+02 +1.5597e-02 -2.0943e-01 -4.3859e-01 -4.6968e-01 -3.6982e-01
40 0 +4.304823495e+02 +5.796323495e+02 +5.796323495e+02 -6.7393e-01 -6.4545e-01 -8.6535e-01 -6.8609e-01 -2.2581e-01
71 0 +4.009929464e+02 +5.501429464e+02 +5.501429464e+02 -1.7069e-01 -1.3276e+00 -6.8625e-01 -8.1139e-01 -4.8924e-01
82 0 +3.434234709e+02 +4.925734709e+02 +4.925734709e+02 -8.6486e-01 -1.2581e+00 -9.5942e-01 -6.9150e-01 -3.7833e-01
105 0 +2.880802254e+02 +4.372302254e+02 +4.372302254e+02 -6.1584e-01 -1.4862e+00 -1.0834e+00 -4.3673e-01 -1.0751e+00
